18	12	13	19	53	23	0.0108037637324	-0.137946361781	0.551419217847	-0.23974609375	0.8447265625	0.36279296875	-0.5	1.5	-5.8125
18	12	13	19	53	23	0.0115360339135	-0.139103816343	0.550677767024	-0.251953125	0.84765625	0.3642578125	-2.125	2.9375	-6.0
18	12	13	19	53	23	0.0122683443074	-0.140200929721	0.550488543822	-0.244140625	0.85986328125	0.341796875	0.1875	2.625	-6.3125
18	12	13	19	53	23	0.0130007457944	-0.141116076416	0.549510396181	-0.2275390625	0.8505859375	0.37109375	-3.375	2.25	-7.5
18	12	13	19	53	23	0.0141604691511	-0.142642312095	0.549450617665	-0.23828125	0.86962890625	0.36083984375	2.4375	3.9375	-10.5625
18	12	13	19	53	23	0.0153816833602	-0.144050685437	0.549834141701	-0.24755859375	0.91455078125	0.36474609375	4.375	3.8125	-10.875
18	12	13	19	53	23	0.016236100374	-0.145514523653	0.549341741978	-0.2548828125	0.8984375	0.38818359375	0.25	4.5	-9.125
18	12	13	19	53	23	0.0172128325499	-0.147407768114	0.549711950158	-0.24169921875	0.85791015625	0.36279296875	6.125	7.25	-10.9375
18	12	13	19	53	23	0.019165614035	-0.150334099899	0.55079777405	-0.263671875	0.8125	0.3447265625	12.25	8.8125	-16.375
18	12	13	19	53	23	0.0215457003125	-0.153566521208	0.552741818782	-0.30078125	0.81005859375	0.3271484375	18.3125	8.625	-16.5
18	12	13	19	53	23	0.0241099225493	-0.15717227991	0.554833407528	-0.27978515625	0.8046875	0.31884765625	19.75	10.8125	-20.3125
18	12	13	19	53	23	0.0264293680321	-0.161628098266	0.557030976123	-0.30517578125	0.86083984375	0.29541015625	18.125	15.0625	-21.9375
18	12	13	19	53	23	0.0283205451862	-0.166016989022	0.557560733353	-0.3193359375	0.87109375	0.31982421875	8.25	15.0625	-21.125
18	12	13	19	53	23	0.030580338658	-0.170480810123	0.557282419057	-0.3046875	0.85595703125	0.3486328125	5.3125	15.125	-24.6875
18	12	13	19	53	23	0.0342432686517	-0.176160558518	0.557414490779	-0.31689453125	0.779296875	0.31005859375	9.9375	16.125	-33.0625
18	12	13	19	53	24	0.0386356443876	-0.181642460817	0.558721467178	-0.34716796875	0.85205078125	0.328125	18.625	14.0625	-35.625
18	12	13	19	53	24	0.0422378522278	-0.186652242937	0.560567102398	-0.3232421875	0.88720703125	0.2822265625	18.3125	14.9375	-33.125
18	12	13	19	53	24	0.0455333561092	-0.191838255028	0.56049974417	-0.32861328125	0.837890625	0.30419921875	7.75	15.5	-32.8125
18	12	13	19	53	24	0.0490731179001	-0.197391123494	0.560556610441	-0.32421875	0.83642578125	0.29736328125	8.875	16.875	-36.5625
18	12	13	19	53	24	0.0532248285283	-0.203255365825	0.560935979558	-0.3525390625	0.8134765625	0.287109375	12.5	16.6875	-38.625
18	12	13	19	53	24	0.0579838618818	-0.208986045351	0.561527925592	-0.39111328125	0.88134765625	0.2626953125	12.1875	13.3125	-40.75
18	12	13	19	53	24	0.0623180598334	-0.213382896354	0.561045647394	-0.38037109375	0.9443359375	0.28369140625	3.875	8.375	-39.1875
18	12	13	19	53	24	0.0655526718697	-0.2174102581	0.55817428701	-0.37353515625	0.92626953125	0.310546875	-12.1875	7.625	-35.6875
18	12	13	19	53	24	0.0687870462167	-0.221314844349	0.554324714942	-0.39501953125	0.861328125	0.3212890625	-17.5625	6.1875	-34.0
18	12	13	19	53	24	0.0718394720203	-0.224551756638	0.551827244295	-0.4248046875	0.90771484375	0.3349609375	-9.125	5.0	-29.8125
18	12	13	19	53	24	0.0739149021276	-0.225651026561	0.550302855147	-0.44140625	0.95947265625	0.318359375	-7.4375	-2.0	-18.375
18	12	13	19	53	24	0.0734287388754	-0.22425368797	0.547877273604	-0.4267578125	0.9775390625	0.34423828125	-17.625	-6.8125	-0.75
