19	03	17	16	10	14	-0.868435767802	0.00311267300288	-0.437910368542	-0.83056640625	-0.255859375	0.85400390625	-114.0625	-106.8125	112.3125
19	03	17	16	10	14	-0.880204847968	0.0172720823724	-0.427712909067	-0.92333984375	-0.13720703125	0.92578125	-127.75	-97.875	115.4375
19	03	17	16	10	14	-0.890281341388	0.0324082671061	-0.417889651366	-0.98388671875	-0.09912109375	0.9033203125	-131.5625	-94.375	107.0
19	03	17	16	10	14	-0.900250376173	0.0472402570276	-0.405265254087	-0.96044921875	-0.11083984375	0.830078125	-125.3125	-109.5	103.9375
19	03	17	16	10	14	-0.910546884722	0.0617650946671	-0.389205542186	-0.86279296875	-0.0732421875	0.77880859375	-122.75	-127.5625	107.5625
19	03	17	16	10	14	-0.919999520459	0.0781212276892	-0.37131996036	-0.7578125	0.0029296875	0.759765625	-132.125	-136.5	101.0625
19	03	17	16	10	14	-0.927852985341	0.0972286413398	-0.352659817741	-0.65380859375	0.0380859375	0.78369140625	-144.625	-137.0625	86.75
19	03	17	16	10	14	-0.93435861479	0.115841181715	-0.333241755618	-0.5830078125	-0.01611328125	0.78515625	-136.1875	-136.3125	71.8125
19	03	17	16	10	14	-0.939942257129	0.131164669518	-0.31372098712	-0.505859375	-0.02978515625	0.7919921875	-114.75	-131.875	65.8125
19	03	17	16	10	14	-0.944977769864	0.140986801549	-0.2949736848	-0.45068359375	-0.0361328125	0.76904296875	-81.875	-124.5	66.0
19	03	17	16	10	14	-0.949606103886	0.145989960826	-0.277332099496	-0.4091796875	-0.013671875	0.75537109375	-52.9375	-115.625	63.0
19	03	17	16	10	14	-0.953518318503	0.14879841647	-0.261282207099	-0.359375	0.01220703125	0.7578125	-40.25	-104.625	62.5625
19	03	17	16	10	14	-0.957107821991	0.148125282743	-0.246631342218	-0.330078125	-0.00048828125	0.74609375	-30.3125	-92.0625	60.5
19	03	17	16	10	14	-0.960054571625	0.146174869615	-0.23363565799	-0.3193359375	-0.0341796875	0.75146484375	-21.1875	-82.6875	63.4375
19	03	17	16	10	14	-0.962357241166	0.143303830686	-0.222096524645	-0.27294921875	-0.02880859375	0.775390625	-17.25	-72.25	71.5625
19	03	17	16	10	14	-0.963886448696	0.140679938216	-0.212087976269	-0.2548828125	-0.0283203125	0.7783203125	-18.5625	-62.5625	74.5
19	03	17	16	10	14	-0.964525328211	0.1392803138	-0.203610485029	-0.248046875	-0.0732421875	0.841796875	-23.6875	-51.625	78.375
19	03	17	16	10	14	-0.964620423424	0.137018212628	-0.196769139204	-0.2607421875	-0.12744140625	0.8779296875	-15.25	-42.625	83.1875
19	03	17	16	10	14	-0.964463187309	0.132810523705	-0.190854093578	-0.26220703125	-0.1611328125	0.9140625	-1.75	-38.3125	88.625
19	03	17	16	10	14	-0.963956784776	0.126887815344	-0.185784757051	-0.232421875	-0.13720703125	0.96435546875	5.8125	-32.25	94.75
19	03	17	16	10	14	-0.96236224548	0.121271802497	-0.183891263675	-0.22998046875	-0.08837890625	0.9716796875	8.4375	-22.8125	100.75
19	03	17	16	10	15	-0.960000763753	0.11694077585	-0.18297935595	-0.22998046875	-0.0986328125	0.93212890625	1.6875	-15.9375	103.0
19	03	17	16	10	15	-0.957029174081	0.114372340554	-0.182483083381	-0.20849609375	-0.166015625	0.89599609375	-6.1875	-11.3125	101.75
19	03	17	16	10	15	-0.954111851865	0.113031097656	-0.180227230765	-0.1884765625	-0.19970703125	0.888671875	-10.875	-9.0625	97.5
