loggingTime;loggingSample;identifierForVendor;deviceID;locationTimestamp_since1970;locationLatitude;locationLongitude;locationAltitude;locationSpeed;locationCourse;locationVerticalAccuracy;locationHorizontalAccuracy;locationFloor;locationHeadingTimestamp_since1970;locationHeadingX;locationHeadingY;locationHeadingZ;locationTrueHeading;locationMagneticHeading;locationHeadingAccuracy;accelerometerTimestamp_sinceReboot;accelerometerAccelerationX;accelerometerAccelerationY;accelerometerAccelerationZ;gyroTimestamp_sinceReboot;gyroRotationX;gyroRotationY;gyroRotationZ;magnetometerTimestamp_sinceReboot;magnetometerX;magnetometerY;magnetometerZ;motionTimestamp_sinceReboot;motionYaw;motionRoll;motionPitch;motionRotationRateX;motionRotationRateY;motionRotationRateZ;motionUserAccelerationX;motionUserAccelerationY;motionUserAccelerationZ;motionAttitudeReferenceFrame;motionQuaternionX;motionQuaternionY;motionQuaternionZ;motionQuaternionW;motionGravityX;motionGravityY;motionGravityZ;motionMagneticFieldX;motionMagneticFieldY;motionMagneticFieldZ;motionMagneticFieldCalibrationAccuracy;activityTimestamp_sinceReboot;activity;activityActivityConfidence;activityActivityStartDate;altimeterTimestamp_sinceReboot;altimeterReset;altimeterRelativeAltitude;altimeterPressure;IP_en0;IP_pdp_ip0;deviceOrientation;batteryState;batteryLevel;avAudioRecorderPeakPower;avAudioRecorderAveragePower;label
1556984863.481011;1;0;0;1556984862.582669;4.403336521593463;-75.14722932171884;964.6492;-1;-1;10;65;-9999;1556984863.45428;-19.62479400634766;30.91063690185547;-6.651031494140625;10.09695625305176;16.87080574035645;30;86227.26550125;-0.98455810546875;-0.0026397705078125;-0.143768310546875;86227.25845225001;-0.008511729160002254;0.006561496293737227;0.009475793474610937;86227.25704825;3.651535034179688;68.72724914550781;-413.4234619140625;86227.25747525001;-1.865313810087708;-1.435092096588379;0.004360614461948807;0.001343972980976105;-0.002270308788865805;0.0006729969754815102;0.006149053573608398;0.001904100179672241;-0.009196281433105469;2;-0.5271581411361694;-0.3930151164531708;-0.6060049533843994;0.4476622641086578;-0.9907969832420349;-0.004360600840300322;-0.1352868229150772;-19.62479400634766;30.91063690185547;-6.651031494140625;2;86225.15661525;2;0;1556984861.344072;86223.92596199999;0;0.2166748;90.53164;3232235846;179021379;3;1;0.36;-15.88777;-17.3335;0
1556984863.482626;2;0;0;1556984862.582669;4.403336521593463;-75.14722932171884;964.6492;-1;-1;10;65;-9999;1556984863.480544;-19.77978324890137;31.08507537841797;-6.86187744140625;10.0959358215332;16.86978530883789;30;86227.27551125;-0.98455810546875;-0.0016937255859375;-0.1428375244140625;86227.26846125;-0.009579124124906012;0.008906409633551996;0.008581237664453321;86227.25704825;3.651535034179688;68.72724914550781;-413.4234619140625;86227.26748525001;-1.865307939167292;-1.435086796512518;0.004360799890049229;0.001194795593619347;0.0005055610090494156;-0.0001822579652070999;0.006377220153808594;0.002041608095169067;-0.008229732513427734;2;-0.527155339717865;-0.3930155336856842;-0.606005072593689;0.4476650357246399;-0.9907962679862976;-0.00436078617349267;-0.1352920830249786;-19.62479400634766;30.91063690185547;-6.651031494140625;2;86225.15661525;2;0;1556984861.344072;86223.92596199999;0;0.2166748;90.53164;3232235846;179021379;3;1;0.36;-15.88777;-17.3335;0
1556984863.483727;3;0;0;1556984862.582669;4.403336521593463;-75.14722932171884;964.6492;-1;-1;10;65;-9999;1556984863.480544;-19.77978324890137;31.08507537841797;-6.86187744140625;10.0959358215332;16.86978530883789;30;86227.28552125;-0.985260009765625;-0.0021820068359375;-0.145050048828125;86227.27847125;-0.01054558528449577;0.007260842395992035;0.008189220351993657;86227.27648825001;3.528274536132812;68.94297790527344;-413.9206237792969;86227.27749525;-1.865310803121001;-1.435076788089447;0.004355922656486272;-0.0008281413465738297;9.037414565682411e-05;0.000395381823182106;0.006208062171936035;0.002708107233047485;-0.00789940357208252;2;-0.5271539688110352;-0.393011063337326;-0.6060073971748352;0.4476674199104309;-0.9907948970794678;-0.004355908837169409;-0.1353019922971725;-19.66447448730469;31.09262847900391;-6.973052978515625;2;86225.15661525;2;0;1556984861.344072;86223.92596199999;0;0.2166748;90.53164;3232235846;179021379;3;1;0.36;-15.88777;-17.3335;0
1556984863.484734;4;0;0;1556984862.582669;4.403336521593463;-75.14722932171884;964.6492;-1;-1;10;65;-9999;1556984863.480544;-19.77978324890137;31.08507537841797;-6.86187744140625;10.0959358215332;16.86978530883789;30;86227.29553125;-0.9845428466796875;-0.0019073486328125;-0.1446990966796875;86227.28851225;-0.008405469032508092;0.005955893461853208;0.006995058919202127;86227.29595825;3.367446899414062;68.99493408203125;-413.7754821777344;86227.28753525001;-1.865300518307286;-1.435067363618632;0.004354169667368054;0.001515468582510948;0.001161784864962101;0.0001454846933484077;0.005520105361938477;0.001958698034286499;-0.009995758533477783;2;-0.527149498462677;-0.3930111229419708;-0.6060072183609009;0.4476728141307831;-0.9907935857772827;-0.004354156088083982;-0.1353113204240799;-19.66447448730469;31.09262847900391;-6.973052978515625;2;86225.15661525;2;0;1556984861.344072;86223.92596199999;0;0.2166748;90.53164;3232235846;179021379;3;1;0.36;-15.88777;-17.3335;0
1556984863.487887;5;0;0;1556984862.582669;4.403336521593463;-75.14722932171884;964.6492;-1;-1;10;65;-9999;1556984863.480544;-19.77978324890137;31.08507537841797;-6.86187744140625;10.0959358215332;16.86978530883789;30;86227.30557125001;-0.985107421875;-0.0022125244140625;-0.143646240234375;86227.29852125001;-0.01123188189740919;0.006383863449028942;0.008254734114809606;86227.29595825;3.367446899414062;68.99493408203125;-413.7754821777344;86227.29754525001;-1.865292186384363;-1.435066745154214;0.004352306278110816;0.001351151615381241;0.0002288799732923508;0.0002613328397274017;0.00632864236831665;0.002536654472351074;-0.009171009063720703;2;-0.5271480679512024;-0.3930126428604126;-0.6060051918029785;0.447676032781601;-0.9907935857772827;-0.004352292511612177;-0.1353119611740112;-19.77978324890137;31.08507537841797;-6.86187744140625;2;86225.15661525;2;0;1556984861.344072;86223.92596199999;0;0.2166748;90.53164;3232235846;179021379;3;1;0.36;-15.88777;-17.3335;0
1556984863.497901;6;0;0;1556984862.582669;4.403336521593463;-75.14722932171884;964.6492;-1;-1;10;65;-9999;1556984863.480544;-19.77978324890137;31.08507537841797;-6.86187744140625;10.0959358215332;16.86978530883789;30;86227.31558125;-0.9857635498046875;-0.003204345703125;-0.14447021484375;86227.30853125;-0.009857424458819292;0.006337790762170571;0.009327721718002531;86227.31542825;3.695236206054688;68.79794311523438;-413.5940856933594;86227.30755425;-1.865296074924538;-1.435078721369908;0.004354256447581478;-0.0004728063941001892;-0.002067859284579754;-0.0007039681077003479;0.005689442157745361;0.002065569162368774;-0.008420109748840332;2;-0.5271520614624023;-0.3930148482322693;-0.6060032248497009;0.4476718604564667;-0.9907950758934021;-0.004354242701083422;-0.1353000700473785;-19.77978324890137;31.08507537841797;-6.86187744140625;2;86225.15661525;2;0;1556984861.344072;86224.87852899999;0;0.2166748;90.53164;3232235846;179021379;3;1;0.36;-15.88777;-18.13011;0
1556984863.507867;7;0;0;1556984862.582669;4.403336521593463;-75.14722932171884;964.6492;-1;-1;10;65;-9999;1556984863.504582;-19.56686401367188;30.96851348876953;-6.7412109375;10.0960807800293;16.86993026733398;30;86227.32559025001;-0.9855804443359375;-0.002349853515625;-0.14532470703125;86227.31857125;-0.009512811413763039;0.007263505557082114;0.008768990521303907;86227.31542825;3.695236206054688;68.79794311523438;-413.5940856933594;86227.31759525;-1.865293185007558;-1.435078770052251;0.004352180961212354;0.001085941679775715;-5.424302071332932e-05;-0.0001300564035773277;0.004926502704620361;0.001224279403686523;-0.009594917297363281;2;-0.5271519422531128;-0.3930150270462036;-0.6060022115707397;0.4476733803749084;-0.9907951951026917;-0.004352167248725891;-0.1353000402450562;-19.56686401367188;30.96851348876953;-6.7412109375;2;86225.15661525;2;0;1556984861.344072;86224.87852899999;0;0.2166748;90.53164;3232235846;179021379;3;1;0.36;-15.88777;-18.13011;0
1556984863.522621;8;0;0;1556984862.582669;4.403336521593463;-75.14722932171884;964.6492;-1;-1;10;65;-9999;1556984863.504582;-19.56686401367188;30.96851348876953;-6.7412109375;10.0960807800293;16.86993026733398;30;86227.33560025001;-0.985137939453125;-0.00244140625;-0.1439056396484375;86227.32858125001;-0.008052067555854577;0.006416886646545925;0.008199872996353974;86227.33489825;3.53704833984375;68.57023620605469;-413.4832763671875;86227.32760525;-1.865292763346717;-1.435074648406281;0.004348671807412587;-0.0001528281718492508;5.128420889377594e-05;-0.0004362044855952263;0.005337893962860107;0.002029508352279663;-0.01003336906433105;2;-0.5271514058113098;-0.3930131494998932;-0.6060025095939636;0.4476752281188965;-0.9907946586608887;-0.00434865802526474;-0.1353041231632233;-19.56686401367188;30.96851348876953;-6.7412109375;2;86225.15661525;2;0;1556984861.344072;86224.87852899999;0;0.2166748;90.53164;3232235846;179021379;3;1;0.36;-15.88777;-18.96948;0
1556984863.528012;9;0;0;1556984862.582669;4.403336521593463;-75.14722932171884;964.6492;-1;-1;10;65;-9999;1556984863.504582;-19.56686401367188;30.96851348876953;-6.7412109375;10.0960807800293;16.86993026733398;30;86227.34564025;-0.9854583740234375;-0.002349853515625;-0.1439361572265625;86227.33859125001;-0.009471532416866811;0.007272560304788384;0.008399343762000909;86227.33489825;3.53704833984375;68.57023620605469;-413.4832763671875;86227.33761425001;-1.865295218890545;-1.435068288124213;0.004350973936883834;-4.20399010181427e-05;0.0003524874337017536;-0.00057974923402071;0.005657434463500977;0.001833438873291016;-0.008669018745422363;2;-0.5271494388580322;-0.3930117785930634;-0.6060051918029785;0.4476751387119293;-0.9907938241958618;-0.004350960254669189;-0.1353104263544083;-19.69150161743164;30.82204437255859;-6.67266845703125;2;86225.15661525;2;0;1556984861.344072;86224.87852899999;0;0.2166748;90.53164;3232235846;179021379;3;1;0.36;-15.88777;-18.96948;0
1556984863.537898;10;0;0;1556984862.582669;4.403336521593463;-75.14722932171884;964.6492;-1;-1;10;65;-9999;1556984863.53037;-19.69150161743164;30.82204437255859;-6.67266845703125;10.09619522094727;16.87004470825195;30;86227.35565025;-0.9847869873046875;-0.002227783203125;-0.144317626953125;86227.34860125001;-0.009553824094550259;0.006850449272010824;0.008700280965179863;86227.35436825;3.693954467773438;68.38714599609375;-413.6961059570312;86227.34762425;-1.865296741761506;-1.435066852006334;0.004356694824928636;0.0008435593917965889;-0.0001528970897197723;-0.0002246685326099396;0.005611538887023926;0.002174824476242065;-0.008942246437072754;2;-0.5271480083465576;-0.3930127918720245;-0.6060070395469666;0.4476734697818756;-0.9907935857772827;-0.004356680903583765;-0.1353118419647217;-19.69150161743164;30.82204437255859;-6.67266845703125;2;86225.15661525;2;0;1556984861.344072;86224.87852899999;0;0.2166748;90.53164;3232235846;179021379;3;1;0.36;-15.88777;-18.96948;0
