loggingTime;loggingSample;identifierForVendor;deviceID;locationTimestamp_since1970;locationLatitude;locationLongitude;locationAltitude;locationSpeed;locationCourse;locationVerticalAccuracy;locationHorizontalAccuracy;locationFloor;locationHeadingTimestamp_since1970;locationHeadingX;locationHeadingY;locationHeadingZ;locationTrueHeading;locationMagneticHeading;locationHeadingAccuracy;accelerometerTimestamp_sinceReboot;accelerometerAccelerationX;accelerometerAccelerationY;accelerometerAccelerationZ;gyroTimestamp_sinceReboot;gyroRotationX;gyroRotationY;gyroRotationZ;magnetometerTimestamp_sinceReboot;magnetometerX;magnetometerY;magnetometerZ;motionTimestamp_sinceReboot;motionYaw;motionRoll;motionPitch;motionRotationRateX;motionRotationRateY;motionRotationRateZ;motionUserAccelerationX;motionUserAccelerationY;motionUserAccelerationZ;motionAttitudeReferenceFrame;motionQuaternionX;motionQuaternionY;motionQuaternionZ;motionQuaternionW;motionGravityX;motionGravityY;motionGravityZ;motionMagneticFieldX;motionMagneticFieldY;motionMagneticFieldZ;motionMagneticFieldCalibrationAccuracy;activityTimestamp_sinceReboot;activity;activityActivityConfidence;activityActivityStartDate;altimeterTimestamp_sinceReboot;altimeterReset;altimeterRelativeAltitude;altimeterPressure;IP_en0;IP_pdp_ip0;deviceOrientation;batteryState;batteryLevel;avAudioRecorderPeakPower;avAudioRecorderAveragePower;label
1556984926.652923;11;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.645534;-37.29931640625;-7.886646270751953;-12.94906616210938;98.20353698730469;104.9773864746094;30;86290.46105225;-0.0151519775390625;-0.99176025390625;-0.1045989990234375;86290.45400325001;-0.008700547281288872;0.007298925599580168;0.009823602312975285;86290.45217225001;-13.9559326171875;29.95623779296875;-419.8017578125;86290.45302625;2.995696532896051;-0.1150361651304973;1.47759697671085;-0.0003817686811089516;0.0002507749013602734;-0.0004907390102744102;-0.004499904811382294;0.004057765007019043;-0.01292985677719116;2;-0.0913839116692543;-0.6674010753631592;-0.7332714200019836;-0.09240037202835083;-0.01068220566958189;-0.9956600666046143;-0.09244956821203232;-37.29931640625;-7.886646270751953;-12.94906616210938;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-21.01155;-27.41111;0
1556984926.65501;12;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.645534;-37.29931640625;-7.886646270751953;-12.94906616210938;98.20353698730469;104.9773864746094;30;86290.47106225;-0.0149688720703125;-0.9914398193359375;-0.103759765625;86290.46404325;-0.008104531829329138;0.006916761983153798;0.008403072187527021;86290.47164225001;-14.134521484375;30.20199584960938;-419.6727294921875;86290.46306625;2.995747225559538;-0.1150891780311749;1.477590887154063;-0.0006469124928116798;0.000253012403845787;0.0002990113571286201;-0.004418045282363892;0.004225075244903564;-0.01203954219818115;2;-0.09138638526201248;-0.6673987507820129;-0.7332733273506165;-0.09239949285984039;-0.01068778522312641;-0.9956595301628113;-0.09245487302541733;-37.29931640625;-7.886646270751953;-12.94906616210938;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-21.01155;-27.41111;0
1556984926.663373;13;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.645534;-37.29931640625;-7.886646270751953;-12.94906616210938;98.20353698730469;104.9773864746094;30;86290.48110225001;-0.0149688720703125;-0.991668701171875;-0.104522705078125;86290.47405325;-0.008993761317306595;0.007714911361850545;0.01114985653583475;86290.47164225001;-14.134521484375;30.20199584960938;-419.6727294921875;86290.47307625001;2.995853394673407;-0.1151936216604524;1.477587507233417;-0.0004900526255369186;0.000282573513686657;0.0001956811174750328;-0.004209376871585846;0.004071831703186035;-0.0112261176109314;2;-0.09138923138380051;-0.6673967242240906;-0.7332754731178284;-0.09239548444747925;-0.01069807633757591;-0.9956591725349426;-0.09245923906564713;-37.44190979003906;-7.695648193359375;-12.91702270507812;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-21.01155;-27.41111;0
1556984926.672756;14;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.669288;-37.44190979003906;-7.695648193359375;-12.91702270507812;98.20377349853516;104.9776229858398;30;86290.49111225001;-0.0157928466796875;-0.9911346435546875;-0.1046905517578125;86290.48406225001;-0.009998571996593491;0.007209976019171522;0.01002120886585917;86290.49111225001;-14.23117065429688;29.98933410644531;-419.8340454101562;86290.48308625001;2.995968537321294;-0.1153066836393762;1.477583882671483;0.0008465908467769623;0.0002247793599963188;0.0003462927415966988;-0.004381865262985229;0.004346489906311035;-0.01232492923736572;2;-0.09139222651720047;-0.6673962473869324;-0.7332759499549866;-0.09239095449447632;-0.01070869062095881;-0.9956588745117188;-0.09245941787958145;-37.44190979003906;-7.695648193359375;-12.91702270507812;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-21.01155;-27.62601;0
1556984926.682891;15;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.669288;-37.44190979003906;-7.695648193359375;-12.91702270507812;98.20377349853516;104.9776229858398;30;86290.50112225;-0.01519775390625;-0.9910736083984375;-0.1045989990234375;86290.49407225;-0.008592156624922647;0.007975634832569302;0.008870723274944935;86290.49111225001;-14.23117065429688;29.98933410644531;-419.8340454101562;86290.49309625001;2.995965228989256;-0.1153123737355618;1.477577395325484;-0.0006551649421453476;-0.002331855241209269;-0.0008760979399085045;-0.004884049296379089;0.004330575466156006;-0.01202785968780518;2;-0.09139537066221237;-0.6673931479454041;-0.7332780361175537;-0.09239410609006882;-0.01071004942059517;-0.995658278465271;-0.09246654808521271;-37.50768280029297;-7.790931701660156;-12.98678588867188;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-21.01155;-27.62601;0
1556984926.692774;16;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.669288;-37.44190979003906;-7.695648193359375;-12.91702270507812;98.20377349853516;104.9776229858398;30;86290.51113125001;-0.015899658203125;-0.991424560546875;-0.10418701171875;86290.50411225001;-0.009888583443573219;0.007274158201442431;0.008018511726119578;86290.51055225001;-14.40824890136719;29.96627807617188;-420.0778503417969;86290.50313625;2.995923799494316;-0.1152692908482466;1.477581920079765;0.0008496986702084541;0.0002098055556416512;-0.00144222704693675;-0.004522345960140228;0.004956603050231934;-0.0122455358505249;2;-0.09139343351125717;-0.6673949360847473;-0.7332765460014343;-0.09239490330219269;-0.01070554088801146;-0.9956586956977844;-0.09246248006820679;-37.50768280029297;-7.790931701660156;-12.98678588867188;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-21.01155;-27.62601;0
1556984926.702918;17;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.69542;-37.58473587036133;-7.827005386352539;-13.1282958984375;98.20421600341797;104.9780654907227;30;86290.52117225001;-0.01519775390625;-0.99102783203125;-0.1040496826171875;86290.51412225001;-0.008809470569873112;0.007347927763637626;0.007429953125212067;86290.51055225001;-14.40824890136719;29.96627807617188;-420.0778503417969;86290.51314625;2.995858134968792;-0.1152113462656381;1.477580711262775;-0.0001316769048571587;-0.00122803496196866;-0.001337298192083836;-0.005138002336025238;0.004117250442504883;-0.01167994737625122;2;-0.0913940891623497;-0.6673944592475891;-0.7332762479782104;-0.09239962697029114;-0.01070023141801357;-0.9956585764884949;-0.09246351569890976;-37.58473587036133;-7.827005386352539;-13.1282958984375;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-18.16583;-26.28111;0
1556984926.735975;18;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.719349;-37.56288909912109;-7.823301315307617;-13.02740478515625;98.20515441894531;104.97900390625;30;86290.53118225001;-0.0149688720703125;-0.989959716796875;-0.104156494140625;86290.52413225001;-0.008449677506603408;0.005830724890619484;0.009893643449644369;86290.53002225001;-14.40309143066406;29.93766784667969;-419.892578125;86290.52315525;2.995866075503752;-0.1152244063179088;1.477581125886914;-0.0003185281530022621;-0.0007185074500739574;-0.0003635259345173836;-0.00454162061214447;0.004987061023712158;-0.01148092746734619;2;-0.09139623492956161;-0.6673939228057861;-0.7332763671875;-0.09240110218524933;-0.01070152968168259;-0.9956586360931396;-0.09246415644884109;-37.58473587036133;-7.827005386352539;-13.1282958984375;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-18.16583;-22.81119;0
1556984926.738374;19;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.719349;-37.56288909912109;-7.823301315307617;-13.02740478515625;98.20515441894531;104.97900390625;30;86290.54119125;-0.015411376953125;-0.99029541015625;-0.1043548583984375;86290.53417225;-0.009406817602377885;0.007490140565847857;0.007453122626695756;86290.53002225001;-14.40309143066406;29.93766784667969;-419.892578125;86290.53319625001;2.995941764947245;-0.1153116292709377;1.477589891928761;0.002480453811585903;-0.001342752482742071;0.000469510443508625;-0.004275158047676086;0.005613446235656738;-0.0117957592010498;2;-0.09140302240848541;-0.667396605014801;-0.733272910118103;-0.09240242838859558;-0.01070858631283045;-0.9956594109535217;-0.09245451539754868;-37.56288909912109;-7.823301315307617;-13.02740478515625;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-18.16583;-22.81119;0
1556984926.740472;20;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.719349;-37.56288909912109;-7.823301315307617;-13.02740478515625;98.20515441894531;104.97900390625;30;86290.55123225;-0.0156707763671875;-0.990875244140625;-0.1043701171875;86290.54418225;-0.01109526173348812;0.008176969810979293;0.009627061024527438;86290.54949225001;-14.12347412109375;29.80563354492188;-419.8018798828125;86290.54320525001;2.996032346159995;-0.1153970300437529;1.477573362210385;-0.001419326290488243;0.001025679986923933;0.0009231539443135262;-0.004494234919548035;0.004971086978912354;-0.01176494359970093;2;-0.09140398353338242;-0.6673906445503235;-0.7332788109779358;-0.0923977717757225;-0.01071839220821857;-0.9956578612327576;-0.09247007966041565;-37.56288909912109;-7.823301315307617;-13.02740478515625;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-18.16583;-22.81119;0
1556984926.743433;21;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.719349;-37.56288909912109;-7.823301315307617;-13.02740478515625;98.20515441894531;104.97900390625;30;86290.56124125;-0.0153656005859375;-0.991424560546875;-0.104400634765625;86290.55419225001;-0.008097341294385925;0.007701595556400149;0.00825180463761052;86290.54949225001;-14.12347412109375;29.80563354492188;-419.8018798828125;86290.55321525001;2.996068936409424;-0.1154326617528938;1.47756405461444;-0.0002411436289548874;-8.379248902201653e-05;-0.0001996355131268501;-0.005130819976329803;0.005046546459197998;-0.0118788480758667;2;-0.09140476584434509;-0.6673874855041504;-0.7332817316055298;-0.09239625930786133;-0.01072267536073923;-0.9956570267677307;-0.09247822314500809;-37.38324737548828;-7.894308090209961;-12.93270874023438;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-18.16583;-23.42065;0
1556984926.752938;22;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.745614;-37.38324737548828;-7.894308090209961;-12.93270874023438;98.20529937744141;104.9791488647461;30;86290.57125125;-0.0152435302734375;-0.99224853515625;-0.1045074462890625;86290.56420225001;-0.009545035662952998;0.008604140849828003;0.00712928223814212;86290.56893225001;-14.13102722167969;29.80026245117188;-419.6553649902344;86290.56322525001;2.996050390639246;-0.1154212967400958;1.477551960665989;-0.001228954643011093;-0.002299405634403229;-3.240630030632019e-05;-0.004550710320472717;0.00373309850692749;-0.01179105043411255;2;-0.0914066955447197;-0.6673828959465027;-0.7332852482795715;-0.09239929169416428;-0.01072294916957617;-0.99565589427948;-0.09248977154493332;-37.38324737548828;-7.894308090209961;-12.93270874023438;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-18.16583;-23.42065;0
1556984926.76309;23;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.745614;-37.38324737548828;-7.894308090209961;-12.93270874023438;98.20529937744141;104.9791488647461;30;86290.58126125;-0.0152587890625;-0.991058349609375;-0.1035919189453125;86290.57424225;-0.009751963279652155;0.008963933913097707;0.007797469355643002;86290.56893225001;-14.13102722167969;29.80026245117188;-419.6553649902344;86290.57326525;2.99600246123147;-0.1153707769981488;1.477550618066466;0.001181738451123238;-0.0004149526357650757;-0.0006097797304391861;-0.004723139107227325;0.003717720508575439;-0.01194220781326294;2;-0.09140415489673615;-0.6673827171325684;-0.7332856059074402;-0.09239999949932098;-0.01071837637573481;-0.9956557750701904;-0.09249117970466614;-37.35903167724609;-7.954801559448242;-12.8548583984375;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-18.16583;-23.42065;0
1556984926.772972;24;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.769332;-37.35903167724609;-7.954801559448242;-12.8548583984375;98.20415496826172;104.9780044555664;30;86290.59130125001;-0.01556396484375;-0.9912567138671875;-0.10443115234375;86290.58425225;-0.00895328126873739;0.008161523476656834;0.008346346856308333;86290.58840225001;-13.92881774902344;29.78453063964844;-419.8037719726562;86290.58327525;2.996023295484631;-0.1153816952690556;1.477551410692238;0.0007989061996340752;0.001112266909331083;2.502184361219406e-05;-0.004523582756519318;0.004663586616516113;-0.01117753982543945;2;-0.09140121936798096;-0.6673825979232788;-0.7332867383956909;-0.09239605814218521;-0.01071956101804972;-0.9956558346748352;-0.09249257296323776;-37.35903167724609;-7.954801559448242;-12.8548583984375;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-18.16583;-23.70821;0
1556984926.783028;25;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.769332;-37.35903167724609;-7.954801559448242;-12.8548583984375;98.20415496826172;104.9780044555664;30;86290.60131125001;-0.016082763671875;-0.9902496337890625;-0.1047515869140625;86290.59426125001;-0.01098181107105075;0.007365770942941157;0.008103999197111121;86290.58840225001;-13.92881774902344;29.78453063964844;-419.8037719726562;86290.59328525001;2.996094872516822;-0.1154377008071157;1.477546290166653;0.0003802580758929253;0.001402551773935556;0.0005185054615139961;-0.00517398864030838;0.00476992130279541;-0.01216524839401245;2;-0.09139782935380936;-0.6673815250396729;-0.7332890629768372;-0.09238851070404053;-0.01072528678923845;-0.995655357837677;-0.09249667078256607;-37.30621719360352;-8.001768112182617;-13.00445556640625;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-18.16583;-23.70821;0
1556984926.79393;26;0;0;1556984921.418198;4.403316220399551;-75.14706936697988;969.7328;-1;-1;10;165;-9999;1556984926.769332;-37.35903167724609;-7.954801559448242;-12.8548583984375;98.20415496826172;104.9780044555664;30;86290.61132125001;-0.015106201171875;-0.990875244140625;-0.1033172607421875;86290.60430225001;-0.009625729443982399;0.007318899307755762;0.01110884385504753;86290.60787225001;-14.0548095703125;29.68637084960938;-419.8656311035156;86290.60332525001;2.996210329969822;-0.1155485357800235;1.477544001551484;0.001069134101271629;0.0006230170838534832;0.001035385765135288;-0.004888787865638733;0.005456387996673584;-0.01185876131057739;2;-0.09139992296695709;-0.6673807501792908;-0.7332901954650879;-0.09238317608833313;-0.01073582842946053;-0.9956551790237427;-0.09249797463417053;-37.30621719360352;-8.001768112182617;-13.00445556640625;2;86289.59500725;2;0;1556984925.782465;86287.755049;0;0.02111816;90.53377;3232235846;179021379;1;1;0.35;-18.16583;-24.52448;0
