18	12	03	12	37	00	0.622909918728	-0.100827668601	0.522509486011	-0.58837890625	-0.76953125	0.439453125	16.5	-6.1875	7.6875
18	12	03	12	37	00	0.624203551427	-0.099364758162	0.520627387667	-0.53857421875	-0.79296875	0.4033203125	17.6875	-6.75	8.0
18	12	03	12	37	00	0.625748863312	-0.0974757056876	0.517957945188	-0.478515625	-0.7578125	0.423828125	21.8125	-6.1875	9.8125
18	12	03	12	37	00	0.627224411582	-0.0958293427582	0.516807035117	-0.55712890625	-0.73974609375	0.427734375	11.375	-4.6875	10.25
18	12	03	12	37	00	0.628367590411	-0.0947892052364	0.51630514301	-0.5927734375	-0.75634765625	0.4267578125	6.8125	-4.75	8.0
18	12	03	12	37	00	0.630255861693	-0.0925913366442	0.514470914024	-0.65185546875	-0.76513671875	0.42724609375	17.75	-9.4375	8.625
18	12	03	12	37	00	0.633260493355	-0.0891752848956	0.510331661199	-0.552734375	-0.66845703125	0.48876953125	28.0625	-11.25	12.6875
18	12	03	12	37	00	0.636503298681	-0.0847816534204	0.50612632841	-0.55126953125	-0.599609375	0.5322265625	27.875	-7.75	14.8125
18	12	03	12	37	00	0.639062286135	-0.0801421950044	0.502887695842	-0.642578125	-0.55712890625	0.58642578125	21.3125	-2.75	8.5625
18	12	03	12	37	00	0.640459051738	-0.0764180627825	0.50050168915	-0.60009765625	-0.6181640625	0.60888671875	17.375	3.0625	5.875
18	12	03	12	37	00	0.640200413111	-0.0733645625474	0.498903439486	-0.5341796875	-0.72412109375	0.57373046875	20.3125	9.75	2.5
18	12	03	12	37	00	0.638692770495	-0.070558949034	0.499161838408	-0.51513671875	-0.7509765625	0.48095703125	17.1875	16.125	1.625
18	12	03	12	37	00	0.637151545535	-0.0681768633358	0.499699176482	-0.5029296875	-0.75537109375	0.41162109375	17.0	13.8125	2.3125
18	12	03	12	37	00	0.635568670015	-0.0659189631822	0.500373759414	-0.51171875	-0.75	0.35888671875	18.4375	11.625	1.875
18	12	03	12	37	00	0.634346890944	-0.0641488100051	0.501654680715	-0.54931640625	-0.689453125	0.38037109375	8.75	10.375	1.1875
18	12	03	12	37	01	0.633870210779	-0.0639668734613	0.503189794671	-0.5546875	-0.7275390625	0.4501953125	-3.25	6.1875	4.8125
18	12	03	12	37	01	0.633496688446	-0.0646375366668	0.503794360385	-0.5341796875	-0.81884765625	0.54833984375	-3.1875	4.5625	4.9375
18	12	03	12	37	01	0.6330729113	-0.0644547815593	0.504346458357	-0.60595703125	-0.84033203125	0.52685546875	2.375	4.1875	4.125
18	12	03	12	37	01	0.633312698053	-0.0629894664987	0.503244332638	-0.63623046875	-0.837890625	0.59423828125	12.25	2.0625	5.0625
