1544649985.996367;86263;0;0;1544649985.001549;4.448929224972519;-75.19930073404004;1142.268;0.0012451;248.8375611249315;3.057898998260498;8.001208273680877;-9999;1544649985.986419;19.26386260986328;-13.4534912109375;-17.38650512695312;304.1569213867188;310.8256225585938;15;1728.518067291667;-0.262298583984375;-1.547470092773438;0.05029296875;1728.509065291667;-3.012796590635272;6.612782384745537;2.368019990696733;1728.502900291667;93.77487182617188;66.84190368652344;-483.4033813476562;1728.508027291667;-1.443963592331576;0.7305852351934464;1.512568245104832;-3.073556423187256;6.407143115997314;2.07349419593811;-0.3072209358215332;-0.2074285745620728;0.2961218357086182;2;-0.6527495384216309;0.2285733371973038;0.2650231122970581;-0.6718892455101013;0.03883549571037292;-0.9983052015304565;-0.04334453865885735;19.26386260986328;-13.4534912109375;-17.38650512695312;2;1723.491251625;3;1;1544649980.984444;1725.384309;0;0.3568115;88.76421;0;3213941723;1;1;0.39;-8.450275;-11.00153;3
1544649986.006653;86264;0;0;1544649985.001549;4.448929224972519;-75.19930073404004;1142.268;0.0012451;248.8375611249315;3.057898998260498;8.001208273680877;-9999;1544649985.986419;19.26386260986328;-13.4534912109375;-17.38650512695312;304.1569213867188;310.8256225585938;15;1728.528077291667;-0.1810302734375;-1.688644409179688;-0.1981048583984375;1728.519074291667;-3.108907677531251;6.16735910504986;2.868086009638656;1728.522309291667;95.12580871582031;66.70185852050781;-481.6860656738281;1728.518067291667;-0.8770723394707229;0.2300214538253715;1.496870567492115;-3.023303985595703;6.552334785461426;2.574471712112427;-0.275335818529129;-0.4238738417625427;0.2509799003601074;2;-0.6477363109588623;0.2109068483114243;0.2383806705474854;-0.692192554473877;0.01683933287858963;-0.9972687363624573;-0.07191194593906403;19.26386260986328;-13.4534912109375;-17.38650512695312;2;1723.491251625;3;1;1544649980.984444;1725.384309;0;0.3568115;88.76421;0;3213941723;1;1;0.39;-8.450275;-11.00153;3
1544649986.036882;86265;0;0;1544649985.001549;4.448929224972519;-75.19930073404004;1142.268;0.0012451;248.8375611249315;3.057898998260498;8.001208273680877;-9999;1544649986.013003;20.70179748535156;-13.38041687011719;-15.66448974609375;295.8414001464844;302.5101013183594;15;1728.538087291667;-0.08740234375;-1.848648071289062;-0.3111724853515625;1728.529115291667;-3.285676326465805;4.727411339461609;3.154095129643279;1728.522309291667;95.12580871582031;66.70185852050781;-481.6860656738281;1728.528077291667;-0.5123649157899073;-0.07693697823152694;1.466969683479568;-3.182971477508545;5.682650566101074;2.990525722503662;-0.237175852060318;-0.6218422055244446;0.04801952838897705;2;-0.6398958563804626;0.1971459835767746;0.2129966765642166;-0.7115470170974731;-0.007965891622006893;-0.994614839553833;-0.1033335104584694;20.70179748535156;-13.38041687011719;-15.66448974609375;2;1723.491251625;3;1;1544649980.984444;1725.384309;0;0.3568115;88.76421;0;3213941723;1;1;0.39;-8.450275;-10.73458;3
1544649986.039535;86266;0;0;1544649985.001549;4.448929224972519;-75.19930073404004;1142.268;0.0012451;248.8375611249315;3.057898998260498;8.001208273680877;-9999;1544649986.037161;21.24729156494141;-13.87700653076172;-14.81292724609375;293.6053161621094;300.2740173339844;15;1728.548097291667;0.001617431640625;-2.26116943359375;-0.2669525146484375;1728.539124291667;-3.166979236680973;2.795447758274526;3.324068723056496;1728.541749291667;95.42648315429688;66.10389709472656;-480.9443054199219;1728.538087291667;-0.294365543930431;-0.2534386152575312;1.429351828270385;-3.276672124862671;4.017334938049316;3.250271558761597;-0.0952264666557312;-0.7397283315658569;-0.1346388459205627;2;-0.6290898323059082;0.1897647231817245;0.1918095648288727;-0.7290024161338806;-0.03534698858857155;-0.9900134205818176;-0.1364706605672836;20.70179748535156;-13.38041687011719;-15.66448974609375;2;1723.491251625;3;1;1544649980.984444;1725.384309;0;0.3568115;88.76421;0;3213941723;1;1;0.39;-8.450275;-10.08865;3
1544649986.041575;86267;0;0;1544649985.001549;4.448929224972519;-75.19930073404004;1142.268;0.0012451;248.8375611249315;3.057898998260498;8.001208273680877;-9999;1544649986.037161;21.24729156494141;-13.87700653076172;-14.81292724609375;293.6053161621094;300.2740173339844;15;1728.558137291667;0.2512359619140625;-2.67095947265625;-0.251617431640625;1728.549134291667;-2.90050733274928;0.846324364919627;2.87308582826917;1728.541749291667;95.42648315429688;66.10389709472656;-480.9443054199219;1728.548097291667;-0.162867328631437;-0.3636404986027444;1.390573067032293;-3.045099258422852;1.920581459999084;3.219593048095703;-0.007852226495742798;-1.001924157142639;-0.1289336681365967;2;-0.6166636347770691;0.1896364837884903;0.1768822520971298;-0.7432877421379089;-0.06375524401664734;-0.9838036894798279;-0.1675279289484024;21.24729156494141;-13.87700653076172;-14.81292724609375;2;1723.491251625;3;1;1544649980.984444;1725.384309;0;0.3568115;88.76421;0;3213941723;1;1;0.39;-8.450275;-10.08865;3
1544649986.046929;86268;0;0;1544649985.001549;4.448929224972519;-75.19930073404004;1142.268;0.0012451;248.8375611249315;3.057898998260498;8.001208273680877;-9999;1544649986.037161;21.24729156494141;-13.87700653076172;-14.81292724609375;293.6053161621094;300.2740173339844;15;1728.568147291667;0.184417724609375;-2.458770751953125;-0.183624267578125;1728.559144291667;-2.871216555500044;0.4616358054637523;2.369176867874263;1728.561189291667;95.20132446289062;66.02728271484375;-481.3191528320312;1728.558137291667;-0.09470208325775177;-0.4246832422689047;1.35392455060894;-2.828417062759399;0.4552199244499207;2.607614755630493;0.1916768103837967;-1.479052305221558;-0.06685513257980347;2;-0.6038965582847595;0.1930757313966751;0.167938157916069;-0.7548691630363464;-0.08865927904844284;-0.9765753149986267;-0.1960614174604416;21.24729156494141;-13.87700653076172;-14.81292724609375;2;1723.491251625;3;1;1544649980.984444;1725.384309;0;0.3568115;88.76421;0;3213941723;1;1;0.39;-8.450275;-10.08865;3
1544649986.056629;86269;0;0;1544649985.001549;4.448929224972519;-75.19930073404004;1142.268;0.0012451;248.8375611249315;3.057898998260498;8.001208273680877;-9999;1544649986.037161;21.24729156494141;-13.87700653076172;-14.81292724609375;293.6053161621094;300.2740173339844;15;1728.578156291667;0.1176605224609375;-1.867660522460938;-0.0938568115234375;1728.569184291667;-3.037908069185847;1.279619609011083;2.056832813114282;1728.561189291667;95.20132446289062;66.02728271484375;-481.3191528320312;1728.568147291667;-0.06113953500977068;-0.44974884710999;1.317792180306677;-2.941413640975952;0.7201868295669556;2.236505508422852;0.3786324560642242;-1.713833332061768;-0.005063176155090332;2;-0.5911616683006287;0.1944660991430283;0.1600151658058167;-0.7662284374237061;-0.1088212430477142;-0.9681648015975952;-0.2254216372966766;21.06941223144531;-14.06420135498047;-14.9212646484375;2;1723.491251625;3;1;1544649980.984444;1725.384309;0;0.3568115;88.76421;0;3213941723;1;1;0.39;-8.450275;-10.08865;3
1544649986.0668;86270;0;0;1544649985.001549;4.448929224972519;-75.19930073404004;1142.268;0.0012451;248.8375611249315;3.057898998260498;8.001208273680877;-9999;1544649986.062929;20.88638305664062;-13.76657867431641;-15.07095336914062;292.1855773925781;298.8542785644531;15;1728.588197291667;0.1464080810546875;-1.466537475585938;-0.075469970703125;1728.579194291667;-3.004584200781795;1.908838021861379;1.768705414778609;1728.580628291667;95.05110168457031;66.40109252929688;-481.38916015625;1728.578156291667;-0.04548915216906614;-0.4492779742861207;1.282113122299001;-3.041736364364624;1.587181925773621;1.924136281013489;0.2533614337444305;-1.258267164230347;0.1090754866600037;2;-0.5788054466247559;0.191742867231369;0.1509515792131424;-0.7780954837799072;-0.1236453279852867;-0.9586195945739746;-0.2564378678798676;21.06941223144531;-14.06420135498047;-14.9212646484375;2;1723.491251625;3;1;1544649980.984444;1725.384309;0;0.3568115;88.76421;0;3213941723;1;1;0.39;-8.450275;-10.51039;3
1544649986.076648;86271;0;0;1544649985.001549;4.448929224972519;-75.19930073404004;1142.268;0.0012451;248.8375611249315;3.057898998260498;8.001208273680877;-9999;1544649986.062929;20.88638305664062;-13.76657867431641;-15.07095336914062;292.1855773925781;298.8542785644531;15;1728.598206291667;0.1024932861328125;-1.241287231445312;-0.1033782958984375;1728.589204291667;-2.865492357053027;2.014325832639418;1.66939720299399;1728.580628291667;95.05110168457031;66.40109252929688;-481.38916015625;1728.588197291667;-0.03615037716641513;-0.4384291642841344;1.247980064661909;-2.957155704498291;1.995421886444092;1.704649209976196;0.2722256779670715;-0.730096697807312;0.2119014263153076;2;-0.5670122504234314;0.1867617070674896;0.1413551867008209;-0.789706289768219;-0.1346735507249832;-0.9483457803726196;-0.2872343361377716;20.88638305664062;-13.76657867431641;-15.07095336914062;2;1723.491251625;3;1;1544649980.984444;1725.384309;0;0.3568115;88.76421;0;3213941723;1;1;0.39;-8.450275;-10.51039;3
1544649986.0866;86272;0;0;1544649985.001549;4.448929224972519;-75.19930073404004;1142.268;0.0012451;248.8375611249315;3.057898998260498;8.001208273680877;-9999;1544649986.062929;20.88638305664062;-13.76657867431641;-15.07095336914062;292.1855773925781;298.8542785644531;15;1728.608216291667;0.0503692626953125;-1.16204833984375;-0.086761474609375;1728.599244291667;-2.55897503244203;2.045014769460946;1.834612792803672;1728.600068291667;95.42625427246094;66.32899475097656;-481.1667175292969;1728.598206291667;-0.0240135207190762;-0.4297216907993783;1.2158743057499;-2.749243259429932;2.002540588378906;1.696771025657654;0.2778860330581665;-0.4205709099769592;0.2268310785293579;2;-0.5559004545211792;0.1816974729299545;0.1314010620117188;-0.800433874130249;-0.1447817981243134;-0.9376735687255859;-0.315921425819397;20.88638305664062;-13.76657867431641;-15.07095336914062;2;1723.491251625;3;1;1544649980.984444;1725.384309;0;0.3568115;88.76421;0;3213941723;1;1;0.39;-8.450275;-11.28657;3
